shipment_id,carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,total_additional_cost,is_anomaly,anomaly_score,risk_category
6417,FedEx,Singapore-Hamburg,2024-10-28 00:00:00,-1044.0,0.0,0.0,0,0.03964327375869342,Medium
6418,COSCO,Singapore-Hamburg,2025-07-07 00:00:00,5760.0,2880.0,4702.43,1,-0.04707004470582721,High
6419,MSC,Shanghai-Rotterdam,2025-07-07 00:00:00,0.0,0.0,0.0,0,0.04051626172416878,Medium
6420,FedEx,New_York-Hamburg,2024-11-07 00:00:00,0.0,0.0,0.0,0,0.04144982661305835,Medium
6421,CMA_CGM,Shanghai-Rotterdam,2025-09-15 00:00:00,0.0,0.0,1096.19,0,0.018274823472663237,Medium
6422,COSCO,Shanghai-Rotterdam,2025-01-06 00:00:00,1440.0,0.0,417.42,0,0.043985266484862506,Medium
6423,CMA_CGM,Rotterdam-New_York,2025-06-06 00:00:00,4320.0,1440.0,600.0,0,0.022267037063150308,Medium
6424,COSCO,Shanghai-Los_Angeles,2024-12-27 00:00:00,1440.0,0.0,1413.67,0,0.05268278235470936,Medium
6425,CMA_CGM,Rotterdam-New_York,2025-03-25 00:00:00,0.0,0.0,3353.78,1,-0.001225221485559258,High
6426,Kuehne_Nagel,Mumbai-Dubai,2025-01-21 00:00:00,0.0,0.0,777.42,0,0.026261362603631266,Medium
6427,MSC,London-Singapore,2025-01-09 00:00:00,0.0,0.0,0.0,0,0.03818584060875885,Medium
6428,Maersk,Los_Angeles-Tokyo,2025-03-28 00:00:00,0.0,0.0,1494.78,0,0.024710581801004772,Medium
6429,COSCO,Los_Angeles-Tokyo,2024-10-18 00:00:00,-1204.0,0.0,1353.97,0,0.04526023906043397,Medium
6430,Kuehne_Nagel,Mumbai-Dubai,2024-11-06 00:00:00,-437.0,0.0,995.27,0,0.00710029958498648,Medium
6431,COSCO,Rotterdam-New_York,2025-08-10 00:00:00,-153.0,0.0,0.0,0,0.05119964996274878,Medium
6432,CMA_CGM,New_York-Hamburg,2024-12-05 00:00:00,0.0,0.0,757.66,0,0.025770945873911266,Medium
6433,FedEx,London-Singapore,2025-09-03 00:00:00,1440.0,0.0,812.99,0,0.04306616268085478,Medium
6434,COSCO,Dubai-London,2024-10-14 00:00:00,0.0,0.0,704.16,0,0.06404674470789568,Medium
6435,Kuehne_Nagel,Hong_Kong-Tokyo,2025-08-25 00:00:00,1440.0,0.0,774.29,0,0.06810192467312692,Medium
6436,CMA_CGM,Shanghai-Los_Angeles,2025-01-19 00:00:00,0.0,0.0,0.0,0,0.04609845435516985,Medium
6437,UPS,New_York-Hamburg,2025-02-15 00:00:00,4320.0,1440.0,600.0,1,-0.0011186348037294236,High
6438,CMA_CGM,London-Singapore,2025-08-06 00:00:00,4320.0,0.0,627.3,0,0.056651998144111315,Medium
6439,MSC,Shanghai-Los_Angeles,2025-06-18 00:00:00,8640.0,4320.0,5400.0,1,-0.0621936673753839,High
6440,Maersk,Shanghai-Rotterdam,2025-01-28 00:00:00,0.0,0.0,459.29,0,0.04352073146720836,Medium
6441,UPS,New_York-Hamburg,2025-03-13 00:00:00,0.0,0.0,1598.39,0,0.05107875360792852,Medium
6442,MSC,Singapore-Hamburg,2025-07-12 00:00:00,5760.0,1440.0,1448.37,0,0.003213788409803353,Medium
6443,MSC,Rotterdam-New_York,2024-11-13 00:00:00,-514.0,0.0,1380.73,0,0.048739335994637256,Medium
6444,MSC,London-Singapore,2024-11-04 00:00:00,1440.0,0.0,686.4,0,0.061971223665007236,Medium
6445,FedEx,Los_Angeles-Tokyo,2025-08-25 00:00:00,2880.0,0.0,308.14,0,0.07778488007116818,Medium
6446,MSC,Dubai-London,2025-07-20 00:00:00,-552.0,0.0,620.55,0,0.03650612381433882,Medium
6447,FedEx,Shanghai-Los_Angeles,2025-09-09 00:00:00,2880.0,0.0,432.97,0,0.06735873507723067,Medium
6448,MSC,Los_Angeles-Tokyo,2024-10-16 00:00:00,1440.0,0.0,1006.68,0,0.05819543640782998,Medium
6449,DHL,Mumbai-Dubai,2024-10-02 00:00:00,-273.0,0.0,0.0,0,0.02320592412506889,Medium
6450,Kuehne_Nagel,Mumbai-Dubai,2025-08-25 00:00:00,0.0,0.0,303.47,0,0.058773177425960554,Medium
6451,UPS,Dubai-London,2024-11-21 00:00:00,1440.0,0.0,0.0,0,0.05979271243777573,Medium
6452,DHL,Mumbai-Dubai,2025-06-13 00:00:00,0.0,0.0,1446.38,0,0.020070102711139903,Medium
6453,MSC,Rotterdam-New_York,2025-06-07 00:00:00,-354.0,0.0,0.0,0,0.04209878699891689,Medium
6454,UPS,Mumbai-Dubai,2024-12-04 00:00:00,0.0,0.0,0.0,0,0.03781104625175641,Medium
6455,UPS,Rotterdam-New_York,2025-02-03 00:00:00,0.0,0.0,1049.31,0,0.029594084590536696,Medium
6456,COSCO,Mumbai-Dubai,2025-02-14 00:00:00,0.0,0.0,306.8,0,0.03907403591510761,Medium
6457,Maersk,New_York-Hamburg,2025-09-11 00:00:00,-1246.0,0.0,1523.02,0,0.04106218780214066,Medium
6458,DHL,Shanghai-Rotterdam,2025-03-17 00:00:00,0.0,0.0,0.0,0,0.04405022397691166,Medium
6459,Maersk,Dubai-London,2025-05-28 00:00:00,0.0,0.0,0.0,0,0.05048787261633586,Medium
6460,UPS,Shanghai-Los_Angeles,2025-01-11 00:00:00,-1310.0,0.0,237.29,0,0.050904984850341284,Medium
6461,FedEx,New_York-Hamburg,2025-09-05 00:00:00,-446.0,0.0,1219.13,0,0.04500451720011828,Medium
6462,UPS,Shanghai-Los_Angeles,2025-07-10 00:00:00,0.0,0.0,996.04,0,0.04203251543137826,Medium
6463,Maersk,Hong_Kong-Tokyo,2024-11-04 00:00:00,1440.0,0.0,0.0,0,0.02597396379566974,Medium
6464,DHL,Shanghai-Rotterdam,2025-02-20 00:00:00,0.0,0.0,0.0,0,0.024641798002072335,Medium
6465,MSC,London-Singapore,2025-08-11 00:00:00,-255.0,0.0,1526.14,0,0.0412906970049125,Medium
6466,COSCO,London-Singapore,2025-02-09 00:00:00,1440.0,0.0,588.69,0,0.04048505138527675,Medium
6467,COSCO,Mumbai-Dubai,2024-12-09 00:00:00,0.0,0.0,832.33,0,0.013118288217363938,Medium
6468,COSCO,Singapore-Hamburg,2024-11-12 00:00:00,4320.0,1440.0,2496.09,0,0.02111757679704046,Medium
6469,MSC,Los_Angeles-Tokyo,2025-03-03 00:00:00,-1267.0,0.0,0.0,0,0.04250734585350974,Medium
6470,COSCO,Shanghai-Rotterdam,2025-03-03 00:00:00,-457.0,0.0,1069.4,0,0.024931104254869774,Medium
6471,DHL,New_York-Hamburg,2025-03-25 00:00:00,-998.0,0.0,625.15,0,0.034033805189243205,Medium
6472,MSC,Shanghai-Los_Angeles,2025-01-12 00:00:00,1440.0,0.0,1033.63,0,0.03650002059330659,Medium
6473,COSCO,Los_Angeles-Tokyo,2025-08-19 00:00:00,-809.0,0.0,905.99,0,0.060989405848455414,Medium
6474,MSC,Dubai-London,2025-02-25 00:00:00,-396.0,0.0,960.58,0,0.05254131641091003,Medium
6475,Maersk,Shanghai-Rotterdam,2025-06-23 00:00:00,2880.0,0.0,0.0,0,0.06558399183634572,Medium
6476,Kuehne_Nagel,Shanghai-Rotterdam,2025-08-25 00:00:00,-819.0,0.0,2203.15,0,0.02393130368232721,Medium
6477,Kuehne_Nagel,Dubai-London,2025-04-02 00:00:00,-300.0,0.0,3163.2,0,0.039572435802626094,Medium
6478,DHL,Los_Angeles-Tokyo,2025-08-05 00:00:00,2880.0,0.0,1280.07,0,0.06864030808689481,Medium
6479,CMA_CGM,Shanghai-Los_Angeles,2025-03-11 00:00:00,1440.0,0.0,0.0,0,0.04879942970059603,Medium
6480,FedEx,Hong_Kong-Tokyo,2025-06-07 00:00:00,1440.0,0.0,228.88,0,0.05211136397078747,Medium
6481,COSCO,Dubai-London,2025-09-08 00:00:00,-176.0,0.0,0.0,0,0.05261092363269587,Medium
6482,FedEx,Dubai-London,2025-08-04 00:00:00,1440.0,0.0,278.09,0,0.05795780125195771,Medium
6483,MSC,Singapore-Hamburg,2024-12-02 00:00:00,1440.0,0.0,0.0,0,0.049616335275856294,Medium
6484,FedEx,Shanghai-Los_Angeles,2024-11-11 00:00:00,4320.0,0.0,552.39,0,0.04770454851862532,Medium
6485,DHL,Hong_Kong-Tokyo,2024-11-19 00:00:00,8640.0,1440.0,1800.0,1,-0.048152487221421625,High
6486,DHL,Los_Angeles-Tokyo,2025-06-26 00:00:00,0.0,0.0,0.0,0,0.055447928291723014,Medium
6487,UPS,London-Singapore,2025-07-08 00:00:00,4320.0,0.0,609.92,0,0.05650455507211105,Medium
6488,Kuehne_Nagel,Mumbai-Dubai,2024-10-21 00:00:00,-1364.0,0.0,1599.48,0,0.013543171768974571,Medium
6489,COSCO,Shanghai-Los_Angeles,2025-08-22 00:00:00,2880.0,0.0,1788.56,0,0.060809009212517195,Medium
6490,UPS,Hong_Kong-Tokyo,2024-11-29 00:00:00,2880.0,0.0,1000.46,0,0.04097879945130928,Medium
6491,FedEx,Mumbai-Dubai,2024-11-08 00:00:00,0.0,0.0,0.0,0,0.03363220374500808,Medium
6492,CMA_CGM,New_York-Hamburg,2025-03-09 00:00:00,1440.0,0.0,1117.8,0,0.027498910774456764,Medium
6493,UPS,New_York-Hamburg,2025-09-17 00:00:00,1440.0,0.0,645.2,0,0.0696124493967486,Medium
6494,UPS,Hong_Kong-Tokyo,2025-05-16 00:00:00,4320.0,0.0,442.29,0,0.0575405729444301,Medium
6495,DHL,Singapore-Hamburg,2025-04-04 00:00:00,4320.0,0.0,1430.44,0,0.05835756095179484,Medium
6496,CMA_CGM,Mumbai-Dubai,2025-08-06 00:00:00,0.0,0.0,839.39,0,0.029438002783034656,Medium
6497,MSC,Los_Angeles-Tokyo,2025-05-07 00:00:00,-1080.0,0.0,0.0,0,0.05166083152438855,Medium
6498,FedEx,Hong_Kong-Tokyo,2025-06-19 00:00:00,2880.0,0.0,0.0,0,0.056543555831088665,Medium
6499,UPS,Los_Angeles-Tokyo,2025-03-18 00:00:00,4320.0,0.0,2703.74,0,0.017396063114488325,Medium
6500,CMA_CGM,Shanghai-Los_Angeles,2024-12-08 00:00:00,1440.0,0.0,2432.2,1,-0.01848842871111256,High
6501,Kuehne_Nagel,Los_Angeles-Tokyo,2025-05-24 00:00:00,1440.0,0.0,806.4,0,0.0693009507209752,Medium
6502,COSCO,Rotterdam-New_York,2025-02-23 00:00:00,-436.0,0.0,3245.78,1,-0.024273870600587055,High
6503,CMA_CGM,Shanghai-Rotterdam,2025-07-28 00:00:00,-301.0,0.0,1321.07,0,0.03761508411617254,Medium
6504,Kuehne_Nagel,Rotterdam-New_York,2025-02-15 00:00:00,-77.0,0.0,830.84,0,0.05440372733837184,Medium
6505,FedEx,Singapore-Hamburg,2025-05-24 00:00:00,2880.0,0.0,0.0,0,0.041426381205051876,Medium
6506,CMA_CGM,Hong_Kong-Tokyo,2024-10-10 00:00:00,0.0,0.0,0.0,0,0.027162047373712472,Medium
6507,Kuehne_Nagel,London-Singapore,2025-08-29 00:00:00,1440.0,0.0,1095.97,0,0.06171830950512974,Medium
6508,CMA_CGM,Shanghai-Rotterdam,2025-06-21 00:00:00,5760.0,0.0,0.0,0,0.023750370830053713,Medium
6509,CMA_CGM,New_York-Hamburg,2025-09-05 00:00:00,1440.0,0.0,0.0,0,0.0424733090145924,Medium
6510,COSCO,Hong_Kong-Tokyo,2025-08-20 00:00:00,2880.0,0.0,0.0,0,0.050422112453707424,Medium
6511,Kuehne_Nagel,Shanghai-Los_Angeles,2025-07-08 00:00:00,2880.0,0.0,470.28,0,0.05090766592285445,Medium
6512,Kuehne_Nagel,Singapore-Hamburg,2025-09-10 00:00:00,-1228.0,0.0,1181.44,0,0.07018794679413182,Medium
6513,UPS,Hong_Kong-Tokyo,2024-11-18 00:00:00,1440.0,0.0,897.5,0,0.03182620065957131,Medium
6514,FedEx,Singapore-Hamburg,2025-04-04 00:00:00,2880.0,0.0,492.45,0,0.06611329285899087,Medium
6515,COSCO,Los_Angeles-Tokyo,2025-09-21 00:00:00,0.0,0.0,2384.51,0,0.03897599583143413,Medium
6516,CMA_CGM,Los_Angeles-Tokyo,2025-04-06 00:00:00,1440.0,0.0,1089.21,0,0.050237420382398645,Medium
6517,CMA_CGM,Shanghai-Los_Angeles,2024-11-11 00:00:00,4320.0,0.0,1244.94,0,0.02208176422613428,Medium
6518,UPS,Los_Angeles-Tokyo,2025-09-08 00:00:00,4320.0,0.0,1090.01,0,0.07192747935846117,Medium
6519,FedEx,Dubai-London,2025-03-07 00:00:00,1440.0,0.0,818.55,0,0.05504366508976116,Medium
6520,DHL,Mumbai-Dubai,2025-03-19 00:00:00,-309.0,0.0,792.28,0,0.04390937122391447,Medium
6521,COSCO,London-Singapore,2024-10-16 00:00:00,0.0,0.0,1233.57,0,0.041163156110645416,Medium
6522,UPS,Los_Angeles-Tokyo,2024-10-23 00:00:00,4320.0,0.0,0.0,0,0.029158407822125365,Medium
6523,FedEx,Rotterdam-New_York,2025-01-08 00:00:00,0.0,0.0,770.0,0,0.06202953967802649,Medium
6524,COSCO,Los_Angeles-Tokyo,2025-06-10 00:00:00,0.0,0.0,0.0,0,0.07438404760321016,Medium
6525,CMA_CGM,Shanghai-Rotterdam,2025-01-29 00:00:00,0.0,0.0,451.4,0,0.0441326149493706,Medium
6526,FedEx,Dubai-London,2024-10-03 00:00:00,2880.0,0.0,0.0,0,0.04632230355563205,Medium
6527,FedEx,Hong_Kong-Tokyo,2025-06-29 00:00:00,2880.0,0.0,0.0,0,0.03984867833729244,Medium
6528,MSC,Mumbai-Dubai,2025-09-01 00:00:00,1440.0,0.0,0.0,0,0.041196941617439975,Medium
6529,FedEx,Singapore-Hamburg,2025-06-19 00:00:00,5760.0,2880.0,2674.52,1,-0.002046583098220589,High
6530,DHL,Rotterdam-New_York,2025-04-20 00:00:00,5760.0,1440.0,2095.92,0,0.01338036228670847,Medium
6531,FedEx,Rotterdam-New_York,2025-07-24 00:00:00,-437.0,0.0,0.0,0,0.049195850655186,Medium
6532,DHL,Dubai-London,2025-07-14 00:00:00,0.0,0.0,2351.34,0,0.02111651508260942,Medium
6533,CMA_CGM,Shanghai-Rotterdam,2025-05-10 00:00:00,-298.0,0.0,1289.48,0,0.01098695780182446,Medium
6534,DHL,Shanghai-Los_Angeles,2025-07-07 00:00:00,2880.0,0.0,259.4,0,0.057176728584329206,Medium
6535,COSCO,Shanghai-Los_Angeles,2025-05-06 00:00:00,0.0,0.0,0.0,0,0.07016216311665474,Medium
6536,CMA_CGM,Dubai-London,2024-12-24 00:00:00,8640.0,4320.0,2698.42,1,-0.06396704948457277,High
6537,CMA_CGM,New_York-Hamburg,2025-06-16 00:00:00,1440.0,0.0,232.0,0,0.0600382648259416,Medium
6538,DHL,Hong_Kong-Tokyo,2025-09-03 00:00:00,0.0,0.0,0.0,0,0.03843583001563866,Medium
6539,Kuehne_Nagel,Shanghai-Los_Angeles,2025-02-07 00:00:00,-783.0,0.0,3659.89,1,-0.0024627268430618132,High
6540,UPS,Singapore-Hamburg,2025-04-18 00:00:00,1440.0,0.0,230.24,0,0.08336821916463427,Medium
6541,Maersk,Mumbai-Dubai,2025-04-20 00:00:00,1440.0,0.0,347.44,0,0.056574055394505385,Medium
6542,Kuehne_Nagel,Singapore-Hamburg,2025-06-23 00:00:00,0.0,0.0,2448.91,0,0.05143076361449983,Medium
6543,FedEx,Mumbai-Dubai,2025-06-28 00:00:00,1440.0,0.0,0.0,0,0.04694345575144704,Medium
6544,MSC,Mumbai-Dubai,2025-05-27 00:00:00,1440.0,0.0,339.03,0,0.05997867911545396,Medium
6545,Maersk,Hong_Kong-Tokyo,2024-11-04 00:00:00,2880.0,0.0,602.65,0,0.03639234434781141,Medium
6546,FedEx,London-Singapore,2025-03-16 00:00:00,0.0,0.0,1788.86,0,0.010330696345312584,Medium
6547,Kuehne_Nagel,Hong_Kong-Tokyo,2025-06-12 00:00:00,-1202.0,0.0,1103.66,0,0.06806119898886759,Medium
6548,Kuehne_Nagel,New_York-Hamburg,2025-07-08 00:00:00,0.0,0.0,718.36,0,0.0436614971768115,Medium
6549,FedEx,Singapore-Hamburg,2025-01-03 00:00:00,4320.0,1440.0,1395.82,0,0.02083247047076553,Medium
6550,CMA_CGM,London-Singapore,2025-04-04 00:00:00,2880.0,0.0,2042.46,0,0.0420644369533677,Medium
6551,FedEx,Shanghai-Rotterdam,2025-02-10 00:00:00,4320.0,0.0,0.0,0,0.025194251318472582,Medium
6552,MSC,Dubai-London,2025-06-13 00:00:00,-714.0,0.0,985.55,0,0.0868177610460657,Medium
6553,Kuehne_Nagel,Rotterdam-New_York,2025-06-18 00:00:00,4320.0,1440.0,600.0,0,0.011843827871222512,Medium
6554,FedEx,London-Singapore,2025-06-05 00:00:00,-319.0,0.0,446.5,0,0.058345056263925,Medium
6555,DHL,Singapore-Hamburg,2025-02-25 00:00:00,1440.0,0.0,0.0,0,0.038273782710310955,Medium
6556,Maersk,Singapore-Hamburg,2024-11-25 00:00:00,-250.0,0.0,0.0,0,0.0430949615193304,Medium
6557,DHL,Singapore-Hamburg,2025-08-20 00:00:00,7200.0,1440.0,2399.27,0,0.004649968625790812,Medium
6558,MSC,Singapore-Hamburg,2025-08-15 00:00:00,1440.0,0.0,848.68,0,0.07845577591866038,Medium
6559,FedEx,London-Singapore,2025-05-03 00:00:00,1440.0,0.0,692.18,0,0.054735865219993296,Medium
6560,COSCO,Mumbai-Dubai,2025-09-10 00:00:00,0.0,0.0,1342.82,0,0.021907310296041482,Medium
6561,MSC,Mumbai-Dubai,2025-05-25 00:00:00,0.0,0.0,2076.55,0,0.022384720297092542,Medium
6562,CMA_CGM,New_York-Hamburg,2024-10-20 00:00:00,1440.0,0.0,500.97,0,0.04578034497578892,Medium
6563,DHL,Los_Angeles-Tokyo,2024-10-03 00:00:00,0.0,0.0,2794.85,1,-0.02039282180956281,High
6564,DHL,London-Singapore,2025-06-05 00:00:00,1440.0,0.0,0.0,0,0.050619959707723816,Medium
6565,UPS,Shanghai-Rotterdam,2025-09-26 00:00:00,4320.0,0.0,0.0,0,0.04076715394212965,Medium
6566,FedEx,Rotterdam-New_York,2024-11-28 00:00:00,-906.0,0.0,0.0,0,0.04718166003936464,Medium
6567,CMA_CGM,London-Singapore,2025-04-13 00:00:00,0.0,0.0,1378.15,0,0.01879995261400802,Medium
6568,COSCO,Rotterdam-New_York,2025-08-24 00:00:00,-1016.0,0.0,2882.41,0,0.02057438949550089,Medium
6569,DHL,Shanghai-Los_Angeles,2025-03-30 00:00:00,1440.0,0.0,1830.74,0,0.038374149651394684,Medium
6570,DHL,Shanghai-Rotterdam,2025-08-25 00:00:00,0.0,0.0,630.02,0,0.04623029543416307,Medium
6571,CMA_CGM,Shanghai-Rotterdam,2025-04-09 00:00:00,0.0,0.0,699.72,0,0.03743029124812164,Medium
6572,MSC,Shanghai-Los_Angeles,2025-09-01 00:00:00,1440.0,0.0,123.39,0,0.04883009033810576,Medium
6573,MSC,Mumbai-Dubai,2024-12-02 00:00:00,0.0,0.0,0.0,0,0.016642439740277182,Medium
6574,FedEx,Shanghai-Rotterdam,2024-10-28 00:00:00,5760.0,0.0,171.86,0,0.03933055903953453,Medium
6575,Kuehne_Nagel,Shanghai-Los_Angeles,2025-07-17 00:00:00,2880.0,0.0,910.61,0,0.05814401329312313,Medium
6576,UPS,Mumbai-Dubai,2025-04-07 00:00:00,0.0,0.0,2679.09,0,0.015547198954665942,Medium
6577,DHL,London-Singapore,2025-01-31 00:00:00,2880.0,0.0,0.0,0,0.04415790943249909,Medium
6578,Kuehne_Nagel,New_York-Hamburg,2024-12-31 00:00:00,1440.0,0.0,501.33,0,0.05133826432845395,Medium
6579,Kuehne_Nagel,Shanghai-Los_Angeles,2025-02-04 00:00:00,-67.0,0.0,1146.95,0,0.022388509904530896,Medium
6580,UPS,Rotterdam-New_York,2025-01-15 00:00:00,0.0,0.0,914.13,0,0.06148390491564687,Medium
6581,Kuehne_Nagel,Rotterdam-New_York,2024-10-18 00:00:00,2880.0,0.0,156.13,0,0.060725334883863835,Medium
6582,Kuehne_Nagel,London-Singapore,2025-04-13 00:00:00,1440.0,0.0,1117.27,0,0.07278910013403372,Medium
6583,MSC,Singapore-Hamburg,2024-12-24 00:00:00,0.0,0.0,0.0,0,0.04313041163831077,Medium
6584,MSC,Dubai-London,2025-04-30 00:00:00,0.0,0.0,3386.61,0,0.011136913383537173,Medium
6585,Maersk,Shanghai-Rotterdam,2025-06-05 00:00:00,0.0,0.0,1172.66,0,0.05160319910405442,Medium
6586,COSCO,Singapore-Hamburg,2025-02-23 00:00:00,1440.0,0.0,398.19,0,0.062554956970997,Medium
6587,FedEx,Shanghai-Rotterdam,2025-03-04 00:00:00,1440.0,0.0,345.93,0,0.04729608668675739,Medium
6588,Kuehne_Nagel,Hong_Kong-Tokyo,2025-08-12 00:00:00,1440.0,0.0,2101.65,0,0.04669004262506138,Medium
6589,Maersk,Hong_Kong-Tokyo,2024-12-29 00:00:00,1440.0,0.0,0.0,0,0.0034574534136643242,Medium
6590,COSCO,Shanghai-Rotterdam,2024-10-29 00:00:00,10080.0,2880.0,3600.0,1,-0.05657131339150556,High
6591,Maersk,Shanghai-Rotterdam,2025-03-26 00:00:00,-798.0,0.0,985.47,0,0.04501632305472103,Medium
6592,Maersk,Shanghai-Rotterdam,2025-03-20 00:00:00,0.0,0.0,487.44,0,0.04543912245368248,Medium
6593,FedEx,New_York-Hamburg,2025-08-06 00:00:00,4320.0,0.0,0.0,0,0.05405974345406833,Medium
6594,FedEx,Shanghai-Los_Angeles,2025-05-09 00:00:00,0.0,0.0,260.39,0,0.06264401139017989,Medium
6595,CMA_CGM,Shanghai-Los_Angeles,2025-03-22 00:00:00,8640.0,4320.0,7760.02,1,-0.0909446505015552,High
6596,UPS,Singapore-Hamburg,2024-11-02 00:00:00,1440.0,0.0,765.84,0,0.05637688500460597,Medium
6597,UPS,Mumbai-Dubai,2025-08-27 00:00:00,0.0,0.0,685.8,0,0.058524696074554516,Medium
6598,CMA_CGM,Rotterdam-New_York,2025-04-10 00:00:00,1440.0,0.0,0.0,0,0.05573143343778614,Medium
6599,CMA_CGM,New_York-Hamburg,2025-03-21 00:00:00,4320.0,0.0,485.66,0,0.04681280976010943,Medium
6600,MSC,Shanghai-Los_Angeles,2025-01-29 00:00:00,0.0,0.0,1043.24,0,0.03648935937388553,Medium
6601,COSCO,Hong_Kong-Tokyo,2024-11-14 00:00:00,7200.0,0.0,2317.72,0,0.0003569940250287562,Medium
6602,Maersk,Shanghai-Rotterdam,2025-04-10 00:00:00,-207.0,0.0,762.74,0,0.07075017354229607,Medium
6603,Kuehne_Nagel,London-Singapore,2025-07-15 00:00:00,-413.0,0.0,1332.08,0,0.04360420012549249,Medium
6604,CMA_CGM,Singapore-Hamburg,2025-06-09 00:00:00,-730.0,0.0,929.8,0,0.039690944481095225,Medium
6605,DHL,Rotterdam-New_York,2024-10-05 00:00:00,0.0,0.0,0.0,0,0.030388597940502193,Medium
6606,UPS,Singapore-Hamburg,2024-11-07 00:00:00,2880.0,0.0,603.46,0,0.060050050865032234,Medium
6607,CMA_CGM,Shanghai-Rotterdam,2025-03-04 00:00:00,1440.0,0.0,0.0,0,0.03745004569925747,Medium
6608,DHL,Shanghai-Los_Angeles,2025-03-08 00:00:00,4320.0,0.0,557.64,0,0.07107455308556754,Medium
6609,DHL,Los_Angeles-Tokyo,2024-10-12 00:00:00,1440.0,0.0,0.0,0,0.04144897370316064,Medium
6610,DHL,Singapore-Hamburg,2025-05-03 00:00:00,1440.0,0.0,1211.24,0,0.06517033362232477,Medium
6611,MSC,Hong_Kong-Tokyo,2025-04-30 00:00:00,1440.0,0.0,0.0,0,0.03901304596434557,Medium
6612,MSC,London-Singapore,2024-09-29 00:00:00,2880.0,0.0,2157.98,0,0.04323540458653036,Medium
6613,Kuehne_Nagel,Hong_Kong-Tokyo,2025-08-15 00:00:00,1440.0,0.0,374.0,0,0.05476289310138299,Medium
6614,Kuehne_Nagel,Mumbai-Dubai,2024-11-03 00:00:00,0.0,0.0,478.68,0,0.05032586174587189,Medium
6615,DHL,Shanghai-Rotterdam,2025-08-02 00:00:00,5760.0,0.0,0.0,0,0.019393953159310584,Medium
6616,COSCO,Shanghai-Los_Angeles,2025-05-21 00:00:00,2880.0,0.0,378.21,0,0.0706828141658351,Medium
6617,MSC,Mumbai-Dubai,2025-05-27 00:00:00,-1307.0,0.0,0.0,0,0.021829019425291585,Medium
6618,Maersk,Rotterdam-New_York,2025-06-03 00:00:00,5760.0,2880.0,3600.0,1,-0.03771280705321345,High
6619,DHL,London-Singapore,2025-01-25 00:00:00,-795.0,0.0,1586.15,0,0.01568833905270728,Medium
6620,Maersk,Singapore-Hamburg,2025-09-09 00:00:00,5760.0,1440.0,600.0,0,0.03005930702551024,Medium
6621,Maersk,Hong_Kong-Tokyo,2025-04-14 00:00:00,-789.0,0.0,247.08,0,0.04576911093981345,Medium
6622,DHL,Shanghai-Los_Angeles,2025-05-05 00:00:00,1440.0,0.0,946.62,0,0.05785330976625008,Medium
6623,UPS,Shanghai-Rotterdam,2024-12-18 00:00:00,-207.0,0.0,986.89,0,0.03478364380502691,Medium
6624,COSCO,Shanghai-Los_Angeles,2025-06-10 00:00:00,-445.0,0.0,558.03,0,0.049137656573853494,Medium
6625,DHL,Los_Angeles-Tokyo,2025-06-16 00:00:00,-720.0,0.0,684.13,0,0.0583762857029832,Medium
6626,Kuehne_Nagel,Mumbai-Dubai,2025-03-25 00:00:00,0.0,0.0,980.72,0,0.04031212752890839,Medium
6627,DHL,Shanghai-Los_Angeles,2025-02-08 00:00:00,5760.0,1440.0,1200.0,1,-0.005448630828222667,High
6628,MSC,Shanghai-Rotterdam,2025-02-17 00:00:00,0.0,0.0,0.0,0,0.01251856760974246,Medium
6629,DHL,London-Singapore,2025-08-15 00:00:00,-520.0,0.0,0.0,0,0.037138549133722776,Medium
6630,UPS,Singapore-Hamburg,2024-10-20 00:00:00,-424.0,0.0,0.0,0,0.04035022262506888,Medium
6631,MSC,Shanghai-Rotterdam,2025-08-12 00:00:00,-1219.0,0.0,0.0,0,0.02409574005954762,Medium
6632,Kuehne_Nagel,Los_Angeles-Tokyo,2024-12-24 00:00:00,10080.0,4320.0,9173.88,1,-0.08995928234529227,High
6633,FedEx,London-Singapore,2025-08-22 00:00:00,2880.0,0.0,0.0,0,0.03882098871103623,Medium
6634,FedEx,Singapore-Hamburg,2025-03-24 00:00:00,0.0,0.0,610.06,0,0.053190632783702674,Medium
6635,Maersk,Hong_Kong-Tokyo,2025-02-04 00:00:00,0.0,0.0,1296.93,0,0.01972469258341214,Medium
6636,COSCO,London-Singapore,2025-05-04 00:00:00,-608.0,0.0,1497.55,0,0.04310757961224981,Medium
6637,Maersk,Rotterdam-New_York,2025-07-24 00:00:00,0.0,0.0,0.0,0,0.06420993311272005,Medium
6638,UPS,Rotterdam-New_York,2025-05-27 00:00:00,0.0,0.0,707.08,0,0.08907408994601579,Medium
6639,CMA_CGM,Shanghai-Los_Angeles,2025-05-19 00:00:00,-1276.0,0.0,715.95,0,0.05575244115018402,Medium
6640,Kuehne_Nagel,Singapore-Hamburg,2025-03-31 00:00:00,2880.0,0.0,455.91,0,0.07556103826128607,Medium
6641,COSCO,Dubai-London,2025-07-04 00:00:00,-339.0,0.0,1046.27,0,0.05818951786617316,Medium
6642,Kuehne_Nagel,Singapore-Hamburg,2025-06-11 00:00:00,5760.0,0.0,2312.18,0,0.03852922339458176,Medium
